product_id,seller_id,category_id,product_name,price,stock_quantity,created_at
6760,278,4,Mandatory 4thgeneration toolset,657.3,79,2024-12-26
6761,391,13,Self-enabling dedicated instruction set,615.94,151,2023-02-28
6762,339,4,Centralized real-time core,345.04,161,2023-07-07
6763,159,4,Networked bifurcated concept,115.5,420,2024-11-20
6764,265,2,Ergonomic 6thgeneration archive,575.09,58,2026-04-27
6765,28,11,Pre-emptive interactive hierarchy,128.06,194,2023-01-24
6766,501,2,Automated bottom-line website,226.81,205,2026-04-09
6767,209,1,Enhanced multi-tasking productivity,706.72,184,2023-09-21
6768,181,2,Business-focused scalable knowledgebase,880.09,158,2024-06-26
6769,168,11,Synergized tangible knowledgebase,778.82,401,2025-06-15
6770,251,12,Diverse background collaboration,679.93,417,2024-02-14
6771,574,5,Configurable client-server capacity,604.44,161,2025-05-19
6772,123,2,Phased intermediate focus group,750.09,55,2024-10-02
6773,585,12,Distributed global artificial intelligence,551.93,138,2023-10-18
6774,424,13,Enhanced fault-tolerant circuit,633.08,273,2024-07-17
6775,338,6,Optimized leadingedge structure,192.63,390,2024-10-10
6776,549,3,Fully-configurable non-volatile adapter,364.31,65,2025-01-25
6777,62,9,Synergized eco-centric toolset,100.28,435,2026-06-07
6778,595,14,Customizable didactic project,767.62,159,2023-03-06
6779,188,13,Decentralized context-sensitive challenge,176.39,99,2024-12-12
6780,569,6,Team-oriented even-keeled infrastructure,535.87,422,2024-12-13
6781,524,1,Cross-platform methodical forecast,625.82,485,2024-11-13
6782,176,9,Up-sized impactful superstructure,468.49,172,2023-02-27
6783,508,6,Seamless uniform solution,45.78,254,2025-11-07
6784,91,10,Optimized methodical array,619.07,456,2025-07-12
6785,217,6,Operative 24/7 database,237.02,404,2024-08-26
6786,135,6,Team-oriented full-range interface,166.84,360,2025-08-27
6787,505,8,Reduced intangible initiative,436.76,146,2024-07-14
6788,580,7,Configurable uniform Graphical User Interface,241.76,300,2024-05-17
6789,35,5,Implemented hybrid capacity,387.28,413,2023-04-19
6790,50,7,Down-sized multi-state monitoring,12.78,290,2025-12-25
6791,524,15,Mandatory system-worthy website,126.46,152,2026-01-23
6792,445,3,Decentralized fault-tolerant time-frame,864.44,343,2025-07-25
6793,373,13,Cross-platform composite portal,331.67,106,2025-10-14
6794,474,10,User-friendly coherent Local Area Network,208.93,453,2026-02-25
6795,361,15,Multi-lateral homogeneous hub,588.16,148,2025-02-16
6796,22,10,Organic bandwidth-monitored artificial intelligence,95.09,62,2023-02-15
6797,261,1,Secured real-time toolset,423.66,440,2025-01-08
6798,260,13,Multi-channeled national knowledgebase,880.09,374,2024-02-10
6799,446,1,Synchronized optimizing application,87.85,222,2023-05-04
6800,588,14,Configurable demand-driven customer loyalty,892.51,437,2024-03-31
6801,145,14,Self-enabling grid-enabled productivity,570.84,129,2025-08-17
6802,32,8,Centralized impactful leverage,509.47,203,2023-10-06
6803,370,11,Profit-focused tangible infrastructure,844.57,406,2023-08-02
6804,489,5,Grass-roots systemic secured line,185.15,351,2025-03-18
6805,59,4,Vision-oriented zero administration contingency,122.86,30,2024-04-18
6806,599,5,Ergonomic zero-defect hardware,225.63,324,2026-05-08
6807,521,15,Seamless asynchronous customer loyalty,480.38,485,2024-07-01
6808,159,8,Universal high-level initiative,503.34,183,2023-11-15
6809,249,7,Organic neutral leverage,86.26,435,2025-10-19
6810,271,10,Pre-emptive asynchronous framework,375.64,134,2024-11-19
6811,314,10,De-engineered maximized policy,630.28,458,2024-12-26
6812,363,14,Pre-emptive directional application,413.48,259,2023-08-26
6813,178,8,Polarized asymmetric functionalities,653.99,371,2023-08-12
6814,505,12,Phased encompassing capacity,787.29,348,2023-10-22
6815,450,12,Operative radical service-desk,100.28,117,2023-09-29
6816,149,15,Networked real-time customer loyalty,616.07,461,2023-02-18
6817,166,4,Fundamental exuding hardware,541.72,106,2025-03-18
6818,133,8,Switchable dedicated info-mediaries,351.77,236,2025-04-16
6819,278,12,Upgradable attitude-oriented algorithm,32.2,341,2024-07-20
6820,42,5,Intuitive attitude-oriented core,656.91,199,2024-11-19
6821,376,2,Quality-focused attitude-oriented algorithm,77.28,282,2025-02-12
6822,237,9,Customer-focused full-range success,76.1,62,2023-02-02
6823,359,1,Monitored bifurcated info-mediaries,844.25,362,2023-09-26
6824,545,12,Front-line fault-tolerant archive,544.77,19,2025-09-03
6825,299,11,Self-enabling full-range hardware,574.6,300,2024-12-31
6826,174,13,Managed bottom-line capacity,851.94,269,2023-10-04
6827,453,13,Exclusive zero administration forecast,838.46,215,2025-10-01
6828,494,13,Down-sized contextually-based website,249.24,105,2024-03-06
6829,326,12,Re-engineered tangible instruction set,242.16,466,2024-04-14
6830,468,4,Grass-roots cohesive moratorium,659.6,68,2025-06-21
6831,533,4,Right-sized composite capability,549.07,394,2026-03-30
6832,192,2,Operative full-range architecture,743.25,176,2023-09-03
6833,43,1,Optimized 3rdgeneration Graphical User Interface,128.46,0,2025-09-29
6834,452,13,Adaptive local firmware,152.78,131,2024-02-01
6835,258,12,Cross-group transitional hierarchy,472.11,489,2026-03-11
6836,392,13,Adaptive maximized conglomeration,834.16,175,2024-03-19
6837,509,2,Face-to-face multi-state projection,328.26,182,2025-09-02
6838,255,2,Streamlined optimizing Graphical User Interface,872.77,182,2024-01-07
6839,5,9,Implemented composite moratorium,513.17,99,2023-05-15
6840,570,8,Organic fresh-thinking synergy,203.66,340,2026-03-09
6841,371,1,Profit-focused client-driven open system,431.29,107,2024-04-22
6842,479,8,User-centric dynamic support,765.73,463,2024-04-11
6843,108,3,Ameliorated systemic workforce,553.0,98,2024-07-17
6844,88,12,Team-oriented executive solution,283.64,174,2023-04-16
6845,164,11,Distributed zero administration project,622.83,342,2025-02-03
6846,28,9,Automated modular strategy,138.68,278,2023-02-07
6847,1,10,Configurable 24/7 encryption,57.61,77,2023-12-20
6848,29,9,Decentralized encompassing collaboration,591.4,244,2023-06-24
6849,161,13,Decentralized 5thgeneration info-mediaries,113.5,299,2024-07-25
6850,356,3,Monitored directional time-frame,224.54,329,2024-10-24
6851,584,7,Secured 5thgeneration emulation,696.31,67,2024-04-25
6852,215,2,Right-sized asynchronous Graphic Interface,732.5,415,2026-06-25
6853,529,12,Right-sized full-range process improvement,420.77,179,2023-08-24
6854,472,6,Open-architected actuating productivity,403.69,317,2023-03-02
6855,203,3,Front-line well-modulated monitoring,180.96,419,2026-02-02
6856,539,9,Horizontal executive hardware,55.72,222,2023-01-07
6857,290,2,Pre-emptive stable alliance,421.04,6,2023-12-13
6858,287,2,Triple-buffered foreground functionalities,852.39,477,2023-02-19
6859,49,8,Progressive stable process improvement,464.34,279,2025-05-16
6860,506,11,User-centric responsive encryption,317.84,358,2025-09-19
6861,333,6,User-friendly heuristic archive,616.07,173,2023-01-11
6862,347,10,Optional maximized Graphical User Interface,678.98,155,2024-11-17
6863,45,5,Ameliorated actuating forecast,558.65,465,2025-06-15
6864,181,15,Multi-channeled incremental artificial intelligence,227.05,211,2026-06-27
6865,299,11,Multi-tiered homogeneous focus group,357.03,228,2023-12-31
6866,514,7,Realigned logistical data-warehouse,860.1,53,2026-01-11
6867,128,5,Synergized encompassing support,691.61,68,2023-03-22
6868,316,13,Extended client-driven secured line,871.03,115,2026-02-07
6869,277,13,Implemented real-time contingency,597.6,467,2023-04-05
6870,266,15,Universal dynamic moratorium,364.21,54,2025-09-24
6871,396,5,Programmable stable support,597.84,475,2024-08-28
6872,207,14,Right-sized composite help-desk,518.71,146,2023-08-07
6873,436,13,Advanced value-added adapter,791.53,485,2025-02-12
6874,460,5,Total 24/7 access,871.93,226,2026-02-12
6875,574,11,Innovative incremental data-warehouse,789.92,214,2026-02-28
6876,524,12,Open-source system-worthy Local Area Network,751.38,479,2025-01-07
6877,546,6,Configurable systemic flexibility,404.62,317,2023-06-04
6878,89,1,Mandatory solution-oriented methodology,358.78,415,2025-06-13
6879,469,11,Profound responsive paradigm,140.35,219,2024-08-16
6880,94,9,Object-based discrete complexity,405.59,120,2026-03-31
6881,461,9,Business-focused interactive knowledgebase,551.97,162,2024-03-19
6882,466,8,Polarized bandwidth-monitored hierarchy,51.87,495,2023-11-24
6883,286,10,Ameliorated even-keeled time-frame,195.41,431,2023-08-13
6884,442,12,Compatible intangible structure,243.03,346,2026-05-08
6885,535,3,Devolved hybrid portal,834.03,132,2024-05-20
6886,450,9,De-engineered composite complexity,18.05,225,2023-01-06
6887,300,1,Universal foreground Graphic Interface,436.8,301,2024-02-16
6888,399,6,Ergonomic reciprocal migration,66.09,260,2025-07-04
6889,383,7,Face-to-face asymmetric service-desk,708.79,91,2025-06-03
6890,143,13,Monitored 24/7 analyzer,49.9,497,2024-03-27
6891,163,8,Phased well-modulated product,857.77,493,2024-12-02
6892,509,2,Phased tertiary solution,131.17,199,2025-09-17
6893,190,2,Upgradable human-resource data-warehouse,143.09,127,2023-01-10
6894,28,9,Cross-platform cohesive algorithm,703.47,234,2025-11-02
6895,590,6,Function-based contextually-based implementation,709.96,58,2025-01-22
6896,240,3,Down-sized multi-tasking hardware,636.54,92,2024-11-28
6897,398,7,Persevering disintermediate knowledge user,22.64,297,2026-01-10
6898,1,15,Intuitive hybrid migration,785.72,469,2025-10-02
6899,551,4,Total encompassing installation,369.49,310,2023-04-05
6900,211,1,Robust impactful challenge,185.95,465,2024-07-04
6901,75,14,Multi-channeled attitude-oriented structure,819.63,125,2025-04-10
6902,347,11,Enterprise-wide asymmetric model,174.19,301,2025-11-21
6903,331,7,Stand-alone analyzing circuit,660.38,274,2024-06-30
6904,455,14,Implemented 24hour functionalities,649.5,225,2023-02-26
6905,511,13,Streamlined systemic archive,43.93,22,2023-02-20
6906,511,5,Optimized cohesive software,845.07,50,2024-07-23
6907,246,4,Horizontal disintermediate circuit,785.32,16,2023-04-15
6908,285,12,Persistent web-enabled attitude,534.16,373,2025-09-26
6909,317,15,Right-sized holistic portal,855.29,100,2025-03-04
6910,574,8,Exclusive clear-thinking neural-net,78.78,372,2025-02-20
6911,245,9,Decentralized object-oriented algorithm,819.82,234,2025-06-13
6912,191,14,Visionary encompassing infrastructure,76.0,183,2025-09-05
6913,502,13,Open-source system-worthy application,274.43,3,2024-10-27
6914,262,6,Distributed value-added superstructure,750.83,223,2025-05-28
6915,125,9,Profit-focused tertiary protocol,138.56,389,2026-01-09
6916,512,5,Phased optimal adapter,65.02,87,2025-09-28
6917,519,6,Digitized discrete capability,794.72,321,2023-05-11
6918,257,2,Fundamental object-oriented policy,654.57,309,2025-10-27
6919,513,8,Multi-layered bandwidth-monitored strategy,159.93,106,2024-06-12
6920,586,3,Persistent methodical help-desk,78.52,82,2023-10-07
6921,210,12,Team-oriented human-resource hub,200.82,445,2026-04-13
6922,537,15,Phased transitional algorithm,757.5,470,2023-11-23
6923,126,6,De-engineered disintermediate artificial intelligence,509.04,12,2023-01-30
6924,473,12,Object-based cohesive moratorium,740.86,108,2023-10-11
6925,7,5,Face-to-face systematic contingency,647.94,485,2025-11-13
6926,265,15,Secured national protocol,703.6,214,2025-07-17
6927,495,2,Focused bi-directional standardization,330.21,423,2024-06-28
6928,114,12,Enhanced dynamic Graphical User Interface,855.79,332,2025-02-16
6929,400,1,Vision-oriented neutral software,270.54,213,2026-01-27
6930,237,10,Multi-channeled client-driven throughput,80.63,50,2025-04-03
6931,318,6,Virtual actuating moratorium,398.94,205,2025-10-03
6932,461,13,Switchable asymmetric architecture,734.05,477,2025-02-01
6933,486,12,Reverse-engineered maximized pricing structure,392.55,205,2024-05-30
6934,493,7,Phased global adapter,46.94,180,2023-09-15
6935,9,9,Pre-emptive zero administration functionalities,605.73,475,2024-12-01
6936,144,10,Reactive zero-defect adapter,395.02,168,2024-10-18
6937,190,2,Profit-focused holistic portal,444.45,31,2024-08-11
6938,587,10,Synergized radical matrices,485.86,253,2025-12-19
6939,138,10,Front-line high-level open architecture,504.68,249,2023-10-22
6940,480,6,Programmable static challenge,272.67,141,2023-10-18
6941,171,1,Triple-buffered even-keeled productivity,390.85,351,2026-02-08
6942,371,12,Implemented secondary benchmark,41.32,455,2026-05-28
6943,175,10,Optional mission-critical synergy,745.04,239,2024-04-20
6944,539,7,De-engineered optimizing project,707.67,141,2023-03-13
6945,64,7,Profit-focused system-worthy architecture,721.35,71,2024-09-17
6946,425,14,Focused upward-trending synergy,864.27,103,2026-04-11
6947,39,4,Secured encompassing alliance,150.18,443,2023-06-29
6948,264,4,Managed discrete help-desk,54.76,45,2026-01-19
6949,195,10,Persistent contextually-based capacity,739.57,122,2024-05-10
6950,21,15,Inverse local website,75.68,471,2023-08-18
6951,521,5,Horizontal client-server customer loyalty,603.37,205,2024-12-25
6952,258,9,Object-based leadingedge hierarchy,480.93,175,2025-12-07
6953,511,6,Vision-oriented system-worthy workforce,337.51,356,2024-08-15
6954,365,3,Universal motivating protocol,514.7,53,2024-12-04
6955,77,5,Ameliorated heuristic functionalities,177.6,311,2025-07-25
6956,260,6,Down-sized 5thgeneration projection,412.06,488,2025-12-07
6957,217,6,Synergized eco-centric support,70.2,231,2026-03-17
6958,560,4,Triple-buffered bandwidth-monitored workforce,586.89,233,2023-07-02
6959,248,6,Reduced zero tolerance knowledgebase,317.43,203,2025-05-18
6960,443,15,Reduced well-modulated methodology,226.45,104,2026-01-16
6961,589,6,Intuitive maximized instruction set,640.97,381,2026-01-05
6962,448,11,Advanced bifurcated archive,229.04,237,2025-12-29
6963,145,6,Streamlined 24/7 middleware,850.36,198,2023-04-05
6964,126,10,Multi-lateral coherent moratorium,555.17,298,2023-08-16
6965,443,3,Cloned object-oriented support,241.03,217,2026-05-19
6966,314,11,Horizontal human-resource productivity,426.11,360,2023-12-11
6967,201,7,Intuitive radical function,722.52,350,2026-01-04
6968,291,3,Adaptive client-server superstructure,391.28,440,2025-01-11
6969,120,8,Cloned zero tolerance success,869.65,234,2024-01-27
6970,445,8,Multi-tiered asynchronous focus group,510.3,429,2026-05-26
6971,50,2,Self-enabling disintermediate structure,732.31,2,2023-09-26
6972,507,14,Phased 3rdgeneration orchestration,73.98,388,2023-04-30
6973,321,14,Cross-platform contextually-based hub,649.66,346,2023-09-18
6974,10,4,Networked optimizing projection,488.31,338,2025-07-19
6975,163,2,Multi-layered client-server functionalities,824.01,63,2025-01-18
6976,78,10,Secured interactive data-warehouse,42.1,140,2024-12-21
6977,392,3,Synergistic attitude-oriented methodology,744.49,417,2024-07-08
6978,428,12,Open-source bifurcated toolset,168.66,18,2023-07-12
6979,401,6,Object-based modular function,385.39,111,2024-04-27
6980,218,11,Cross-group value-added firmware,320.75,267,2023-11-15
6981,295,4,Programmable discrete attitude,659.94,196,2023-09-20
6982,331,4,Managed logistical middleware,607.86,46,2024-07-20
6983,15,4,Configurable transitional help-desk,53.01,253,2024-10-04
6984,321,14,Upgradable client-driven instruction set,537.78,269,2024-08-04
6985,68,11,Centralized hybrid function,249.91,81,2023-05-06
6986,145,15,Function-based real-time alliance,258.35,152,2024-01-24
6987,355,1,Balanced directional utilization,441.62,188,2023-01-30
6988,218,12,Reactive reciprocal budgetary management,781.06,482,2024-01-13
6989,528,1,Balanced local process improvement,770.19,327,2026-03-03
6990,477,1,Horizontal empowering implementation,130.03,138,2023-01-09
6991,310,15,Organized reciprocal hierarchy,710.01,44,2023-02-19
6992,13,8,Team-oriented reciprocal Internet solution,438.36,342,2026-02-15
